,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore
2024-08-15 02:00:00,-7.870394881480593,76.77962099939728,136.04767929837988,222.78456129516053,39.89945770004243,105.48461617414932,154.43268019434595,214.78376049661702,4.996425472332248,123.12660078449395,183.72889612188743,282.47576273542643,15.43552717544685,16.238509321036872,31.299865484460042,36.09937188292065
2024-08-15 03:00:00,5.644184706976262,87.3656831292528,151.69741414197165,237.41422547733782,48.45949970781879,127.54707524123887,186.49377658184608,248.9691205729273,4.221973455559237,105.19423486139797,160.33471524618557,252.87763139121034,15.372317413069709,18.737914627294174,32.8559559158665,40.08115247005401
2024-08-15 04:00:00,8.203706579016341,87.6380815668748,152.49136536179753,240.48202835214852,59.620877313389656,147.4427127868712,213.0688933354354,284.926803543778,2.6317952771938735,81.959857997402,124.25599546357017,207.5872134083628,15.664310518596665,20.770178868937364,34.15280357069332,42.134570707425496
2024-08-15 05:00:00,3.768346305196644,70.03827246216238,134.94368975333032,223.4798941262984,64.8506018023918,163.48965462837475,226.52615130016852,306.5824673682024,1.403041460718427,61.61308504140004,91.63472877602726,161.40722451605785,16.134089391652765,20.866392273226722,33.206508140000096,40.21258620582489
2024-08-15 06:00:00,6.003207204720184,64.57394399033583,131.5365433407453,220.16230303020575,65.9005616199064,166.2621694345696,232.71412787722443,315.9289561557365,2.0208487182928536,54.82584945228787,77.83903046678873,132.09582753443613,15.608909578506257,23.2819005925478,35.35501465758114,47.20432871740377
2024-08-15 07:00:00,18.345234790246195,69.87578879914315,139.46856492504685,226.10050122020493,65.69372959698967,170.58732360053875,237.28048849476886,323.71997738647184,2.6900985274888285,59.7621206809179,81.83600669016116,129.45376401318168,13.4244538730469,20.736841716937136,31.548926876200767,46.32828498393292
2024-08-15 08:00:00,26.066105433851533,79.95926966302557,148.84674359801727,233.74606168861897,82.84009375723741,196.46898903421084,262.8385873095946,365.23597567462116,2.686658517721952,65.40243283395199,90.39281818125468,141.43887721654852,12.04992546623248,19.683966493676394,31.701419123927394,45.94468898638024
2024-08-15 09:00:00,23.828339882389002,81.300312542401,150.1463393195296,233.96185036239604,102.09654551046941,236.6704515295255,308.0278913903327,427.9323348382495,2.5928162079370054,64.46701144715075,91.7612791357671,145.29481740679785,9.026121778534787,18.247934100771715,30.15608788384111,48.976101935297834
2024-08-15 10:00:00,20.820330168524606,81.32639548846129,150.19983285670162,234.3510259693146,114.73112575181733,267.7875377314906,347.8332882295914,485.08636574145373,2.978051094895889,66.22032779052206,95.76555205402695,151.4149035256268,12.068298493573195,25.57649295966496,37.71104520279607,61.994877982424896
2024-08-15 11:00:00,29.077169720427605,78.27153973976647,148.54552813273517,226.19142187728403,116.20563738314593,285.94324377898056,376.435813189933,523.8747343403937,3.761189103852999,75.67897346682265,108.20176167327912,162.8173118737035,22.125000000560362,44.07815258992332,56.80202258229929,81.9022715640117
2024-08-15 12:00:00,44.591461137714475,109.1080107166423,182.21159828599468,257.1102508884387,127.45117931231425,310.3167781876032,412.0928757825575,570.472462340645,4.384697601074237,85.44474931742297,122.20864575353329,173.52298150461877,26.363049731122487,52.384930662940974,66.6316901518253,91.39553778096456
2024-08-15 13:00:00,69.6146239198332,175.26989897429678,257.15476443155524,339.0963240091289,148.77829013223004,362.1130865880982,477.34705378302783,650.7921213180882,4.397261984315435,89.94853965651913,132.95484697551882,186.6975715830033,28.288076323498444,57.21156221794672,71.94163567091289,97.72154022210407
2024-08-15 14:00:00,85.56728509969565,270.74035634783553,361.0499911691618,449.7604856039479,182.5536295188649,429.531467083862,563.221721904587,745.3368462654707,5.5525785429233565,97.27590752217523,149.95950767497612,213.97598669878823,29.012514696955805,59.215064017165105,73.64750908207895,99.93188925499453
2024-08-15 15:00:00,96.46764006391163,389.1471140142787,491.492877656734,585.895530446774,224.51752069265058,498.83314812873186,649.6351182003114,845.5558290885995,7.345157679139504,109.37076523840463,172.72282244782502,247.72732514085612,29.87786301704068,61.207382032727764,76.46594429282118,104.04736025063858
2024-08-15 16:00:00,98.5317956027427,503.00345644451875,607.1041586132026,698.9280614473369,269.8334954306848,554.6776503120709,726.7627811336122,938.5262725501133,8.509358886679934,117.50319086005422,197.1791789021791,291.76126735289915,31.464940675555226,64.7015660490581,80.2712191736432,109.99500271540501
2024-08-15 17:00:00,92.15911876460711,602.3879724146321,701.5919544243131,792.4589150576498,303.47716544081516,601.2090421703517,788.5682839586868,1011.7121342301446,9.266424536677079,127.6666361817602,227.18601073940522,345.04706383643486,32.64764898808801,65.9265859489924,81.58105439041469,111.67510040157617
2024-08-15 18:00:00,83.3831766979672,680.1713445544007,774.5620244133934,874.2831998466932,357.01980173934,675.4629347751998,887.6608073621283,1129.496485167425,10.871638609716058,137.5058302175099,242.25936429243188,359.5911852535154,31.197193806419364,63.83154633602544,80.66657779686693,112.95761123458169
2024-08-15 19:00:00,78.63766517983379,723.5622842579799,819.1880571277541,922.6653266226967,477.89932832465865,837.7086598734409,1079.6796026666773,1350.8265155276624,10.116169756702078,124.6446180626236,219.87650479765028,322.3356218997096,26.95733166857974,58.0578492603172,73.93782522127367,108.88646869718013
2024-08-15 20:00:00,81.24613201531577,734.1441146520644,832.35473522551,932.4547683006722,637.8865203135008,1028.209041874989,1265.9458444361617,1550.7627224553235,7.707907869930011,102.80353820249496,182.61091772321686,273.7910261319573,24.19406364570625,52.62110968066372,67.81460643409662,103.02521641068302
2024-08-15 21:00:00,85.13260962070024,730.3032773595838,829.9170650110163,927.8678556448422,745.9240340980609,1146.0756204031372,1369.7736331986257,1647.1055348435402,4.941639142676195,79.80728658374986,144.8145437832664,229.82833392652367,20.991435251670282,45.592134915357065,60.03184854147696,92.68489212488998
2024-08-15 22:00:00,82.57029268901817,735.3379878769517,838.384473116786,938.3621795387198,775.3035480566753,1179.050434075587,1390.7586329509804,1655.0125037289577,4.316349196012908,66.68993531213135,116.60627639622157,191.8163956259379,24.516460247898067,50.633904089868565,67.49253780942286,99.7433078470408
2024-08-15 23:00:00,52.89539315635409,802.3950475295136,944.9680789164954,1051.8957651811816,817.6765351559216,1233.037765611472,1451.4743283256312,1723.7655503944602,4.825793618111476,74.35569911529085,116.07414451669416,174.20307580842217,37.62108047474567,78.60078814160283,94.81344397382031,130.34243491703182
2024-08-16 00:00:00,56.69001029186779,796.9514482175684,940.557358300623,1044.0655630635724,852.2787680992908,1262.894731108407,1470.794496909697,1735.8921354986753,4.801969369640858,85.60010903827533,127.70166848025139,174.84309864426302,42.64247854443556,92.21827324441438,109.04478397824573,145.47314243810933
2024-08-16 01:00:00,89.04865407964905,724.6953410907661,834.7310270129881,924.4221500526878,805.8169341720245,1228.4591221332412,1416.2114582108106,1653.9666456282566,5.253994227063117,88.40354425805668,135.0849564513399,186.1385719070288,42.75553405982453,93.13096011320931,109.63609661873011,143.93086375371286
2024-08-16 02:00:00,130.7608887998523,591.0794015857326,680.8781071390083,753.4709091069794,662.0302882764058,1065.6133220403149,1253.295985459693,1461.9271904120058,5.405492430166618,91.44113304689651,147.94220095815217,213.52383189469424,42.138346994462495,90.8407009622756,107.67500331527253,140.82116388164104
2024-08-16 03:00:00,126.14736913853278,417.88335032461475,493.58175488404595,560.5777901015335,470.3440724841844,814.3023058754297,1000.9050362622352,1188.2906191258094,5.466670048993052,95.6794103546138,161.2174697547041,239.86529707750435,40.35403722188289,85.48826904181033,102.47476161423401,133.56664857742362
2024-08-16 04:00:00,92.7912228629981,295.0284827226191,353.1381704696396,420.9995608242539,319.12471689718984,588.9696094618923,746.1478030011392,905.1544066248285,4.641740872473406,93.95446415252508,164.9502265886615,252.8241125218617,38.68818627249175,81.11254571676022,99.58134756793288,130.12686291846103
2024-08-16 05:00:00,70.59529689119358,196.94908252357845,241.6943377524684,299.28364444060594,231.76870195359004,448.0759690822631,558.4529752563683,683.4017305370976,4.3510227029899795,92.27813394440463,164.5551044808788,255.5002494738169,38.133801548962765,79.59226053641214,98.39449649915082,126.83304239141808
2024-08-16 06:00:00,54.15028058353437,145.12954074049168,185.54793501866277,237.22188087630343,182.3986659800596,333.49969519784054,420.0990379716063,532.3720250259086,4.798853608407711,94.79794097473348,170.1377898592096,263.30554017443933,39.30212407811757,81.40805138074006,101.09287458635345,129.5622626001773
2024-08-16 07:00:00,45.79390073697317,117.43132059821073,159.74753702574412,213.25029794917123,148.03087010706054,251.56603308724107,318.5494233202754,411.9139948336988,7.0213862242121365,110.8852219068603,190.89397205286082,285.9679145744865,40.83563570455294,86.11693241540661,105.51747271692216,134.37187459783718
2024-08-16 08:00:00,41.65873882293664,104.55014771197938,149.49325770047392,201.30848258278775,121.53878660991404,188.34477549130793,242.89969585424922,323.7600152903215,10.1690550167053,141.72331608420006,226.76600705178203,325.01781314812024,42.967455787085896,93.5774513193171,113.76259227180071,144.011683216434
2024-08-16 09:00:00,35.940428427668394,87.56598253216032,132.33359717547717,177.53466952551685,105.21914883015751,153.42641254443765,200.23931170309038,272.03788752349305,14.202364082298317,180.01752589751044,267.70004292507735,367.30917033821504,46.74734538925759,103.63188944397416,125.87354000407277,161.60328824831595
2024-08-16 10:00:00,24.556289422905195,61.01431363618997,104.13979801792243,142.74519405768183,98.76181011627733,142.9187624400198,183.1311089941753,248.36286239631283,14.97723583266935,205.39005604928707,302.861977551266,412.6542738086497,50.59526197609716,112.90070366395298,137.96586040257648,178.16287883441692
2024-08-16 11:00:00,13.216496273553219,29.25400883474299,69.67218262700237,104.75433504546436,95.83214873637831,138.6193575101272,178.46795024995697,246.15305347735966,14.758226228471358,215.3123183457194,319.99876648354973,439.8247182181425,53.18756576005785,117.97291489857662,144.78291262450352,186.35644371097123
2024-08-16 12:00:00,-2.6833135246017434,16.704267399084472,59.028605929217065,98.09985121920545,98.40470784130804,152.65199827290405,195.9000598612986,272.1969756797383,14.635592231644353,208.46716379500475,311.9379567832716,433.3582594569589,52.75645321377033,117.14314825834617,144.47307000638284,186.76418352433984
2024-08-16 13:00:00,-7.955774670350678,16.679390545499274,58.1625629830487,90.71770242240132,103.36566890042042,169.19014725189516,216.4702516854287,298.8357418916702,13.906012771569976,187.34463836403893,287.86546164953154,408.6959834441908,47.257630741328285,105.03375138447564,131.84826412936832,170.73296321457747
2024-08-16 14:00:00,-13.376871359139614,17.986523476617606,54.79861905574819,82.37754633947941,101.22046085498567,168.12950880259825,214.44969320999985,298.1780551418039,12.508007738204924,161.06285458927277,257.5325252343929,373.5092877812988,40.42996430523317,86.96302508310919,113.68803035592396,147.01907653095486
2024-08-16 15:00:00,-15.821320094561173,13.530079406234364,44.96999633266341,66.86499060871847,91.3496610880643,149.78883875793156,189.70686391277343,259.67045113941566,9.185370074094976,129.06487220500546,218.0633254841411,331.1811826757761,32.12700444516895,63.6254016660464,89.26367509940337,115.77927958180453
2024-08-16 16:00:00,-16.831664740697818,13.844994691115119,44.55489389199363,66.4849398140351,79.53465052646948,124.24244826368147,156.00374643464625,209.13688400121373,6.290651799229266,98.50906430491773,174.68101767684567,279.24363859758034,22.602052526761554,40.11872909498038,64.04351667622188,84.4787693043479
2024-08-16 17:00:00,-21.26969327460543,24.236746612908007,57.46551748972553,87.164300376695,67.02579662394783,103.86125448044584,134.4147601204578,184.01750127248266,3.4240997731252207,75.20360532505141,135.95525760808977,231.77382800586747,11.902725681065817,18.61374985201155,40.012357935466866,57.277753936413774
2024-08-16 18:00:00,-25.633201524611195,34.2593249032208,73.54410846222197,113.53162873527936,62.793152854470804,101.17011619516381,136.08745799115752,192.63543893600178,3.2132427250878095,63.788871058735225,111.670750469143,196.93575613889732,4.381957229911848,6.880887655744573,27.292436303240265,42.49832177168662
2024-08-16 19:00:00,-26.18237684122306,40.520805566119805,84.5021536553088,134.08515488184787,63.11454129624326,107.47672587178147,148.04791745159787,218.41150611098743,2.424670509181297,54.87122616959148,97.93640111814773,179.14198710025323,8.98879928330797,11.528332911446341,33.40870252670936,43.386871238922254
2024-08-16 20:00:00,-26.806820668507072,43.15994364157979,91.06267229873811,144.55310751902562,63.69173353388294,110.17960500695438,157.0566724175295,233.18464421051215,2.6956045715946857,52.75940674936193,93.64368202581693,167.92485797833814,9.420090053503657,14.258334158853359,35.97137026913367,47.902658361664066
2024-08-16 21:00:00,-26.133895011670234,44.039337232938664,90.79019584628031,149.0025582783021,62.54537432265323,108.54402614825881,155.42216776805606,231.70071077998495,2.356750491371926,50.705361023432914,92.9401676322372,162.88732640813708,4.806039949972671,11.649874461677655,32.0452249138101,50.127231761898315
2024-08-16 22:00:00,-25.61507538389509,47.17270606646372,97.58638935746637,160.5440577470954,60.789318968733824,104.00444049448186,151.61207362294613,219.41152987756516,2.381575556341147,50.36511527161424,88.84392283098879,151.3523750773665,7.227312826936782,16.355039485163616,37.12519698170854,57.918790183957185
2024-08-16 23:00:00,-14.058574134191986,52.77313163158328,99.3522260237877,150.07000698522847,47.36983354530537,73.02578114040193,123.50357570959102,179.13232040644914,3.3987361088137646,54.946216402289835,85.80746736948512,135.18736977236028,2.009826839275604,8.347471680279341,24.205225574087194,41.65641345627421
2024-08-17 00:00:00,3.5950078263607566,71.30104779831964,115.2456370777968,159.1591640437873,47.3637090449613,79.09849545376608,131.70642551212757,192.16362969507304,2.8323601423970217,45.23316965926081,68.81139645713856,106.0897121909889,3.187058021494977,10.503403537034615,24.826253501497604,41.95289604541631
2024-08-17 01:00:00,18.537747763320624,92.09159973102038,138.01441587430475,182.51050722034984,60.88857199922086,113.94742503289251,166.7080123434722,241.53561894098624,2.7587217937959423,33.33059249787118,52.60204362567933,81.32926687917478,2.286041086124044,11.99367030548865,24.49272765189903,43.50447732354928
2024-08-17 02:00:00,31.46407699392188,114.58723498166052,162.58303503508705,209.0945754261802,80.15261622239177,159.5142639908595,216.26242479670327,309.68089039185355,2.6206391999572674,24.817185603042716,42.800108223793075,69.14847509340245,6.367046435852728,17.236705642605216,30.167092495784686,49.06541330073071
2024-08-17 03:00:00,45.04197546708781,136.5709280444574,187.27455182583356,228.14284186604664,93.41030018656073,192.3754942393258,252.0365077421709,358.3739184771715,2.9787087786347968,25.67516944192124,43.65092708613798,69.70229782173794,11.165248061272678,25.24261116519415,39.10584038218599,57.11649515405156
2024-08-17 04:00:00,55.687333033102675,154.9419281386866,203.1160573681309,244.7379137623343,102.450428194148,212.5986899023792,274.888076059474,388.75851596075887,2.1795386683885027,33.83847043464718,57.21089512279235,90.78069420014299,14.996245802630142,31.840924384147456,46.54832396453094,63.549950024514374
2024-08-17 05:00:00,60.324261005874746,151.2373526269892,200.15972034163337,240.76521307882467,100.37635476377375,211.54046789397808,272.93704837260793,387.7169237358313,0.45958869867918395,43.118987179296866,74.70188517474386,120.78040601366922,15.245805297206857,34.061267740415246,48.142717485244816,65.4456885838822
2024-08-17 06:00:00,59.08248503400449,138.52107574174477,187.14916186326423,224.0676885258947,94.36233379240969,194.54284774945484,251.47524582923256,356.32280139422164,-0.38218868937501327,49.005070718873924,85.45001566175071,139.97284507323383,11.179259740629846,27.16525671058548,40.64955147386581,57.80867324137853
2024-08-17 07:00:00,60.57210148707895,145.20604464232616,196.9342551298315,235.30229865895376,85.43367885731016,172.49360890457774,225.9153326936124,311.12625947706755,-0.31578840629853744,51.124387659643915,88.39303523003312,142.4271043576219,6.0374735445673195,20.286049059878906,32.64228170135959,50.92552231586819
2024-08-17 08:00:00,64.72773833677786,166.6431648711623,218.17072718011445,260.12748449901414,96.20032339076829,199.91762856792218,257.5119063770553,354.16168775578774,-0.29401172002111764,51.64850522406783,89.18776462281198,144.43539969715982,4.782138164209982,18.701994643616786,30.270936442419497,49.756834243543835
2024-08-17 09:00:00,68.55844556583338,188.76686677019126,240.41604778238184,283.34237302426027,132.09574069880136,282.23266986216277,366.1102094391148,508.90608745924396,-0.5123645067421023,49.41326535604806,85.9924064988927,142.21887552939222,5.146605367811162,17.421944751635806,29.477317696635737,49.09364606564145
2024-08-17 10:00:00,74.4163992498789,210.19371454404444,260.3072516431615,308.9891460583599,171.13008009749183,362.9975053227363,472.1078544761176,646.1401587610834,0.07406245071327078,44.49460341094951,75.55039928592117,124.41058315393076,4.780090662857901,14.814788651023946,26.905054372849463,47.47641135582194
2024-08-17 11:00:00,77.23002391833387,224.7071029188785,276.5632732421077,328.92682925698455,197.787490565442,423.2640407213196,551.9490983236433,747.672949951436,1.3580734097191538,37.19299708337455,60.058074790176335,94.09761551434354,4.614786109455736,15.307170280617925,25.159596738478854,47.77617173503904
2024-08-17 12:00:00,76.75487045321859,226.94954731252017,279.2997278147275,335.3811762730661,222.74780980279854,478.1687237026292,622.9521573355721,834.0789527852212,1.9476339101613434,29.678102086552286,48.62845648410004,72.88776255218846,4.949312058275382,16.219426240023267,25.441414549756132,48.26014126340601
2024-08-17 13:00:00,73.98826763557247,209.8479493148862,261.6824210198182,318.6186629752756,245.20641846233298,514.6980398510257,678.6449142197223,902.609534685501,2.277629829453403,28.336980790666715,45.14809372011055,65.0316580437044,3.2374087241303187,13.839500663142303,22.917190131862867,44.482767016385196
2024-08-17 14:00:00,71.73370483631606,182.14824866368127,233.9416235057554,293.46618037202575,254.3588965450648,526.6950817603242,694.3295861794238,912.8751805136708,2.33261757719535,25.19270058972397,42.419359610553926,62.713530079721465,8.249231334675812,18.354991771644222,29.920635938495593,44.61652863872882
2024-08-17 15:00:00,64.07136314058101,148.88790609710242,201.6678334920797,265.94394766038226,243.25541408044512,510.95046610775034,667.516088819749,863.513492335175,2.218954358748391,19.404491229858593,36.335548015673226,54.55154659333215,9.60340795965584,13.418198493456373,21.803026021970595,24.83214255704229
2024-08-17 16:00:00,51.29545674642145,117.3989735740468,171.1928074874786,239.26575599327793,214.4019855948203,465.3831001720059,595.27931337568,767.1683443899624,1.7904468087771477,11.96759785573181,25.58852241445385,39.45695975088711,9.518381454317591,20.24295687920312,29.514765415111583,36.33281403502838
2024-08-17 17:00:00,35.78179596755683,90.64181350439804,146.38073347709633,219.22666672119294,175.7156881719809,381.7099010202826,494.6637965181028,647.1240755937347,1.413108605670395,9.478831623165654,21.869935900247754,45.93644738392419,6.712585275971691,14.497528644252839,25.477526172367675,34.069158013503966
2024-08-17 18:00:00,13.864002802983805,67.78872705006518,125.55544575039573,203.16189607498723,131.90647630382853,281.1152613876061,370.6707585894711,491.242332235616,-1.0983282572721507,3.3350341571659285,12.742619150194542,39.727161661083784,4.2353777035043265,10.42308195270141,22.486746479467968,31.57617492013054
2024-08-17 19:00:00,5.242830746510037,50.64472997787044,104.12860415020532,178.36704146146826,94.35473483759341,198.8390540385185,265.6742352702737,351.0798865215776,-2.150387823695496,1.1520822553276346,6.054804799323932,27.133885029383322,3.214204195750739,8.78132829431081,20.985359531612062,29.767103941823905
2024-08-17 20:00:00,8.709730510365205,43.10454656677126,91.26221025794757,154.74070922423493,67.1065576136055,148.69770868504224,210.874466562635,276.17572034446823,-1.4418751350340955,0.8807756066757264,2.868947792746269,18.435044108865128,3.94292542135409,9.30012680625373,20.811374599383385,29.927530637218922
2024-08-17 21:00:00,9.783288945625657,46.907561618543696,98.8223119876485,164.81255543758493,55.25323616075514,131.8886690728964,197.41847114331995,256.1376561653934,-0.8649513340764443,2.218275977486215,2.790579218971999,12.940328695460522,5.168126133698252,12.334467175450413,22.78611491789752,32.731065989257104
2024-08-17 22:00:00,11.292530034019421,53.39550223553249,113.34575931914196,189.0407456906687,54.17266241462693,135.6844335042207,201.0895411101019,262.69909712672455,-0.847554597102878,3.901427122555745,3.958636357669519,9.761388702846517,6.250491592700399,16.222900908449446,25.62296181134434,37.224448363802935
2024-08-17 23:00:00,14.069170362913383,39.55483017332057,84.9306436309754,144.89639010993483,37.85581686243887,112.94326715036038,181.91742364666663,239.6715896067351,-0.3192768196049727,4.129985891948763,3.5396353594104255,4.46866769872571,5.659255814771996,14.654996257673417,24.792431239260736,36.61290239067267
2024-08-18 00:00:00,9.734015954634799,42.94067723123737,87.6218419514563,145.57929262380526,31.49258796252917,103.26333225497456,172.76011301599578,227.64422344626638,0.27124570121306846,4.847464896845359,3.6627875352732246,1.175092223812186,5.091305831324803,13.279566390591128,24.254138112173962,36.64773175597014
2024-08-18 01:00:00,6.611573508592642,50.63492493514073,104.75661509068993,172.38642886052799,32.55447437536475,101.98170866128942,165.93647080064022,213.54760787180822,0.22006525998965998,5.325293072191915,4.018059056279398,1.7019408273615966,3.8180612954554363,8.238087189197358,19.167141891547544,28.116180295177685
2024-08-18 02:00:00,1.4043162250994783,57.4628486598217,120.61972169101648,197.39431789019477,39.95314953919336,102.91517847925456,156.67170753866537,196.153810022374,-0.7173482189182465,4.084343838671842,3.9115465628815684,5.829778835820775,3.848832047632527,9.007091743570612,18.297075908233012,26.666977056699125
2024-08-18 03:00:00,13.95587788194598,66.08026111666078,124.28813543794752,189.67911758827518,45.625001537792684,103.65791830296041,148.8358706275742,180.9973560786616,-2.2026560190994147,3.2276617471305755,4.61300175030631,13.085868810465769,4.189687176959325,9.617188619478128,17.828761056734834,25.975519416847135
2024-08-18 04:00:00,22.829026794088634,70.12005264143926,122.79816335253929,177.6171103613758,53.81264380403326,114.47392794803238,153.59158285942408,191.02845780311065,-3.324930781757267,4.7267806672504165,8.808238337856963,25.233757972638074,4.451930263051565,9.78670907768958,17.543948372502655,25.84237666570874
2024-08-18 05:00:00,32.954232518361835,74.54266504082489,125.44221294235513,172.7200067020201,57.34042613455546,128.60673662288139,167.9043430402985,216.46118424646363,-2.1967953097569364,8.995349271314915,16.776061175211197,38.92228902645678,4.320412643885646,11.594856955143854,20.430010703012385,29.835519180396318
2024-08-18 06:00:00,42.9829697128078,86.07488598538697,134.15981892211198,176.92059026742413,70.00133164582684,159.7723817628597,206.22165099349775,277.1246323894645,-0.5105246954869713,14.104622246499787,23.899994798060135,45.30981990547889,4.75410829417811,16.411736117847454,26.571540549063002,39.771702986463765
2024-08-18 07:00:00,53.921339140852126,103.08874737217445,151.11012632574693,195.0124292530743,78.93887306206443,179.3858572353157,231.35775562381355,318.34266054582673,0.04296679087700994,15.022604515079259,26.415793815733394,45.915425104908024,4.423137060725935,15.79141439451135,26.062986849545666,38.65178286761778
2024-08-18 08:00:00,59.78673429253183,114.23722291134413,161.62378846959223,207.7551071491739,75.16333950780518,165.57882891794986,216.40411134095814,297.93690206999383,-0.15761260627070328,12.902439146218349,25.567716938074398,47.167895937709375,3.2741553809487414,11.592033879093236,20.125741317365907,29.483488645396278
2024-08-18 09:00:00,57.870548039183404,111.68642890343779,157.16280986464312,201.14897208341677,77.89666615669961,167.79702629418784,219.9272247765773,305.05434251510263,-1.282463542170639,7.6268566136967095,20.835821610149424,47.17618465284437,2.888792653545323,13.635187184370523,19.944653403086818,29.202157103119987
2024-08-18 10:00:00,54.79563070123976,104.98505001853982,150.00721522270726,192.9118789359161,98.96690020909557,214.9309685172443,280.9045446135141,392.1486962544556,-3.223276039057218,2.331970947950495,14.120108777543848,40.14259506029842,2.7583406994219786,14.14607740278214,20.227069545867664,29.96769304297004
2024-08-18 11:00:00,53.56744900716865,108.49810519318419,150.24882817009063,189.86144385482953,127.61430675559086,277.2983859175224,364.2484132977107,507.7277579303182,-4.045057289041168,-1.0430256505881133,7.293527672328722,27.72389779316714,1.8704392269001175,13.687788458702443,20.58536774586446,30.16541045873032
2024-08-18 12:00:00,59.026619531360325,139.61462689737692,179.16039417288312,220.8581488631387,156.54105541252898,338.6358607776142,445.22841210850675,610.9074058968476,-3.48095255897044,-2.0102345000010047,3.2365973362395692,17.830045796256826,1.6326165983464023,10.893126180920007,18.77628338289628,28.71102058038315
2024-08-18 13:00:00,70.17717457141106,210.80990481886772,255.81626992969484,304.60919967360337,185.83096256645877,400.9607674256613,526.6047123122796,713.5064429796399,-2.998413905072539,-1.3800341592129115,2.628638861569158,13.39349854242144,1.8246432308725957,8.89538127624948,19.146423924020212,29.33245916318907
2024-08-18 14:00:00,82.76932699654878,319.60651420933254,374.1658745899749,433.00560153667766,225.74485403888514,479.17150189866834,627.499643120384,843.4819785557708,-2.761254427091963,0.3090521275602356,3.763972179757417,14.258563558972185,3.641927844648592,16.292863118122597,26.902888973017355,40.061751823958275
2024-08-18 15:00:00,93.67778307316928,419.3143704828825,480.9429190983817,542.6895416140333,301.8572786753459,578.9036593491323,776.9981659226178,1039.5061288270076,-3.1603067567956593,2.9162951891605715,6.768488703189519,20.280102195403344,4.024341704680012,18.43563847694861,27.924574371482663,39.70520089621448
2024-08-18 16:00:00,101.77441515338842,464.4949978130642,529.2778779995251,590.0388807575355,402.8371415425054,704.3127602300888,937.5448089803531,1237.8740155792325,-3.3710666962528393,5.7001206937646955,10.564217080401988,30.171149054807643,2.9565337732213663,18.295042485305146,27.160766323919233,35.5859930781653
2024-08-18 17:00:00,106.79766813787182,462.3305034911425,525.7400707627658,585.4353067602965,463.86471993625696,767.5782499842417,1009.3754100618462,1314.205391287284,-2.402342090018614,9.2838683630032,15.193362102070566,40.04818504329165,1.418693736933676,17.225415134150012,26.653287788893635,30.746750006312823
2024-08-18 18:00:00,108.96532226835552,441.1361820396604,501.3113660532772,557.217212507629,430.63218344298446,718.580553769526,947.0117792290671,1229.1428022470723,-1.3936267156379074,11.859879453561057,19.209138481894314,45.835846829753734,2.3776388713321808,20.01136581425368,37.47364525934677,38.9083906878667
2024-08-18 19:00:00,108.0109091710093,417.50064317615966,480.4127150198783,538.1228886622616,358.5200728907795,622.5635164274236,826.4383044115343,1079.8075397988418,-0.28758480388119523,13.944129119460953,22.99458179457099,47.55308904340214,-4.866244939785645,26.270178602789656,36.180563654253206,57.71443564483695
2024-08-18 20:00:00,107.71594670316381,399.99565169761746,465.24436143574667,525.4664434873466,305.0213732714209,554.3268558346804,732.3977512464473,963.27473130501,-1.1534899373426555,12.033777797481605,28.62728231967384,44.635409283039394,13.299046889047077,44.43068493386227,56.062055272006546,75.14986746629074
2024-08-18 21:00:00,106.92027810928585,386.30203923771273,451.02787924415907,509.8376250772776,278.7569077741973,516.3063670007762,672.8549428720137,888.7209574494078,-2.1892261951840766,32.49601946055715,69.95658054258436,119.24316005508285,27.364993269480124,68.18675403021825,83.55462199059752,104.1364671409458
2024-08-18 22:00:00,107.08363967438777,380.6499952727518,442.86982723145843,500.69323671566644,268.4972598908838,497.01595615185715,643.6930564545896,844.5079544719354,0.10580946563160865,55.60507841157417,114.98496890978606,183.92221018824728,36.178283581497226,86.60519738010362,103.88113179884886,127.4928256602127
2024-08-18 23:00:00,88.70701214263784,301.97847850569036,352.0421273592938,403.0671074209981,230.02961338191062,435.7366527069439,561.559289593293,740.159097420257,-2.8365099506872724,40.26260246924804,94.45350671483271,164.04532867666904,29.820609719608456,73.65427316757291,88.7933530368689,105.43606702712714
2024-08-19 00:00:00,78.52924223685238,285.89868164608373,335.0196028971343,387.58876185401505,207.7458477701581,397.39585057271256,517.8269122653185,684.9918875118888,-3.2587850268149765,42.494786420211454,91.08007376519714,156.1536707999927,27.463153389553213,65.3546919604812,79.6411342943228,94.6138344930489
2024-08-19 01:00:00,76.7609683357307,283.85734817476094,335.27193508698133,391.08012433266504,194.68302836265173,375.84989139873824,490.84192183998334,649.1581298642013,-1.7350875914942208,56.52567843226677,103.22685922853219,154.9591368338847,27.51367230626579,64.48908896725766,78.86199012542977,94.04276300478409
2024-08-19 02:00:00,73.31787605474346,263.73116562375577,314.08419085618743,369.6616588478678,182.36203097398345,353.59354586083714,456.51941024664256,603.2927250440245,-0.892402893484558,62.448697015685326,108.0645950469139,153.20908905080034,28.079194299791652,63.859734859587434,78.5676490927043,93.64526850294283
