,DK1-offshore,DK1-onshore,DK2-offshore,DK2-onshore
2024-07-28 23:00:00,555.886782351964,1166.4925130833333,803.4416656666667,262.54167183333334
2024-07-29 00:00:00,546.5020063191595,1050.21416725,788.8325041666667,247.74916341666668
2024-07-29 01:00:00,538.884706483703,991.2758280833333,771.0591683333333,225.95666891666667
2024-07-29 02:00:00,515.3706646657262,918.0924936666667,717.8558246666666,208.60416533333333
2024-07-29 03:00:00,521.0232960035589,908.0908304999999,716.06499225,192.02333441666667
2024-07-29 04:00:00,519.994463416511,861.7316641666666,680.7875009166667,167.01833466666668
2024-07-29 05:00:00,427.48483919400275,659.0666758333333,673.0058391666666,176.76749933333335
2024-07-29 06:00:00,360.4835935150473,504.7391636666667,722.3149974166666,185.38750083333332
2024-07-29 07:00:00,295.5538641627569,542.7733308333333,631.8641612499999,203.14250058333334
2024-07-29 08:00:00,302.9944163982638,598.5958354166667,370.25250241666663,178.08416491666665
2024-07-29 09:00:00,219.99486704989246,771.3183239166666,269.06000133333333,127.28749975
2024-07-29 10:00:00,163.28258854549844,602.1608275833333,67.98333341666667,104.39166625
2024-07-29 11:00:00,30.500195683891544,476.6683375833333,10.095833083333334,111.88083266666666
2024-07-29 12:00:00,13.295650474398059,499.8275019166667,5.629166666666666,129.40500125
