,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore
,normal,cdf,original,normal,cdf,original,normal,cdf,original,normal,cdf,original
2024-07-18 06:00:00,-0.28738626913371107,0.386908286809459,484.08565299436725,0.3978548205380935,0.6546313976375105,1260.8808390000002,0.9031283697367515,0.8167711155974393,496.8499985,-0.6886341252425069,0.2455267702473388,122.18833425000001
2024-07-18 07:00:00,0.21144780750334127,0.5837310725218319,470.57171577360106,-0.17858173917171172,0.42913306700551357,1136.38247675,0.4095111353767756,0.6589177016847949,353.67750299999994,-0.5744731009352504,0.28282384901309016,120.23666583333333
2024-07-18 08:00:00,-0.13262306234518514,0.44724574621076113,393.0269386358029,0.1731093908093171,0.5687172782027757,1126.2141825833332,0.5233713076963623,0.6996420564969621,326.52750141666667,-0.49101105033906567,0.31170931595691626,115.90999916666668
2024-07-18 09:00:00,0.30335187150591286,0.6191891402274922,403.8837357960587,1.1166864280214588,0.8679357885855897,1176.3724975,0.5979841616160457,0.7250747493685753,332.52249908333334,-0.030502380410147426,0.48783319748655024,131.90000041666667
2024-07-18 10:00:00,0.48247810515055267,0.6852668257821115,379.75701188120695,2.2209449586486447,0.9868226551881005,1216.4599914166668,1.6638221059109133,0.9519260075155641,387.69166825,0.4822812658652884,0.6851969231034388,151.20083483333335
2024-07-18 11:00:00,0.4052638499837868,0.6573582120616174,329.70310982707235,2.339020102288879,0.9903328034300988,1223.0349935000002,1.022650747392081,0.8467634968000934,341.5708339166667,0.03910025667174204,0.515594771833673,130.22083283333333
2024-07-18 12:00:00,0.6068093644895275,0.7280112836208134,311.0760052876757,2.326647500250905,0.9900079828977371,1202.4758401666666,1.495700218080833,0.9326341032690896,329.46250141666667,0.229787295681255,0.590871471413045,131.63583116666666
2024-07-18 13:00:00,0.9242338119784423,0.822317702501061,312.84084510794145,2.3389665517782277,0.990331417679546,1149.8091634166667,0.28873885003576827,0.6136093848625015,282.034162,0.5677544653862268,0.7148991486499938,136.5625
2024-07-18 14:00:00,0.4130640761936173,0.6602201657981271,267.55253760651857,2.340477696931099,0.9903704556629145,1130.8191528333334,0.18375070003093208,0.5728954834252891,216.20750166666667,0.04994163261251595,0.519915549674126,116.47000016666668
2024-07-18 15:00:00,0.339481287269264,0.6328764042012667,247.31690175228468,1.7108937652082314,0.9564496371052817,979.1783244166667,0.36262884317030514,0.6415589194496036,211.22333275000003,-0.5750856130091303,0.2826166987463046,92.33249991666666
2024-07-18 16:00:00,-0.14816453428128032,0.44110646019402283,176.57164191080517,2.3277593576998123,0.9900375573552667,1001.0124918333332,-0.46135922677967967,0.32227044957541,136.5858325,-0.6243955609990792,0.2661839197957041,84.1383335
2024-07-18 17:00:00,-1.518217233074393,0.06447982227248884,115.14323375092795,2.3412563288154025,0.9903905165254447,994.886678,-0.3162710395727974,0.37589839544239256,131.00749891666666,-0.6019487025570526,0.2736041419973529,71.29666616666667
2024-07-18 18:00:00,-0.07966440913024067,0.46825208342612457,127.7562939158602,2.3322484028831756,0.9901561864113124,873.5866649166666,0.056214594935134234,0.5224145727642799,171.689167,-0.4672646390486176,0.32015527615290496,63.79416716666666
2024-07-18 19:00:00,-1.4325037663538767,0.07599985049855515,116.9245614305989,2.330747204475064,0.9901166532484466,759.0625051666666,-0.310143851289913,0.37822578334611645,128.0975005,-0.7036370179699921,0.24082942599143609,50.326666499999995
2024-07-18 20:00:00,-0.4844881422624408,0.3140197388581029,135.763363125646,1.1809953718544501,0.8811977190638469,617.6658375833333,-0.6434001082228081,0.2599822566170039,72.62583316666667,-1.3394839446134028,0.09020658888395085,33.39500025
2024-07-18 21:00:00,-0.8666520262085248,0.19306634918679025,147.49730091275603,-0.23468968118598887,0.40722479865088446,489.77999883333337,-1.0499434458163601,0.14687205755870242,36.58666658333333,-1.7151030296989729,0.043163169480657536,23.93249975
2024-07-18 22:00:00,-0.972129776213919,0.1654929952451356,118.07869576080746,-0.5333342103385524,0.29690112511285177,432.13333375,-1.1420594030134539,0.12671466435481496,20.702499833333334,-1.9573669288390512,0.025152171890114473,20.6633335
