Minutes5DK,DK1-offshore,DK1-onshore,DK2-offshore,DK2-onshore
2022-10-24 17:00:00,1086.46917725,2068.13915,463.5074971666666,243.9133365
2022-10-24 18:00:00,1155.9691566666668,2010.4458210833334,555.6183294166666,273.9949989166667
2022-10-24 19:00:00,1107.73332725,2164.3641865,611.6475015,257.77249775
2022-10-24 20:00:00,1173.3774921666666,2236.49497475,601.82416775,262.4483338333333
2022-10-24 21:00:00,1180.4525045833334,2018.3100075833333,710.3033295833334,255.14666741666667
2022-10-24 22:00:00,1104.73417175,1940.4741615833334,615.787501,239.51000333333332
2022-10-24 23:00:00,1120.83831775,2121.089976083333,614.1191660000001,239.49749866666664
2022-10-25 00:00:00,1138.5175067500002,2336.766682916667,561.3608399166667,227.44250108333333
2022-10-25 01:00:00,1049.6341705,2187.83919275,559.21749875,249.16416683333333
2022-10-25 02:00:00,1053.4708354166667,1840.6191611666666,538.22250625,239.67666633333332
2022-10-25 03:00:00,984.1033325,1671.2850035833333,476.91166683333336,213.13916774999998
2022-10-25 04:00:00,987.1600034166668,1470.2783204166665,456.19416816666666,220.94166675
2022-10-25 05:00:00,1016.2899830833334,1428.7766725000001,453.9974975,220.18250033333334
2022-10-25 06:00:00,1048.7158203333333,1418.0525005,480.27833566666664,229.14750041666665
2022-10-25 07:00:00,951.1016692500001,1339.1399943333333,531.4091771666666,240.71000041666665
2022-10-25 08:00:00,906.7024994166667,1323.7641601666667,625.994166,240.58333441666664
2022-10-25 09:00:00,821.0525054166666,1213.03583775,628.7849935833334,241.01583233333335
2022-10-25 10:00:00,891.7366689166666,1323.2133280833334,595.8408355,264.20749658333335
2022-10-25 11:00:00,921.3233439166667,1459.9958495833334,601.4108326666667,267.84249625
2022-10-25 12:00:00,946.6608327499999,1521.94249475,549.7441711666667,268.22666558333333
2022-10-25 13:00:00,892.97000625,1603.8341573333335,504.77916716666664,264.93333691666663
2022-10-25 14:00:00,837.2025095,1624.6483357500001,458.2958325833333,262.57416516666666
2022-10-25 15:00:00,730.0541584166667,1601.33916225,468.9350025833333,224.525832
2022-10-25 16:00:00,619.001658,1357.9991659166667,502.4658304166667,203.4733315
2022-10-25 17:00:00,656.6191609166667,1118.6033120833333,505.41333258333333,212.49916591666667
2022-10-25 18:00:00,677.0099994999999,915.1933389166667,554.3949991666667,202.41666541666666
2022-10-25 19:00:00,623.781662,790.1650085,504.55332941666666,204.29750066666668
2022-10-25 20:00:00,538.8566614166667,737.1391653333334,458.98999791666665,181.660001
2022-10-25 21:00:00,474.24250033333334,725.7274984166667,434.5533295833333,148.05000049999998
2022-10-25 22:00:00,433.62833666666666,648.986669,394.9608358333333,126.60000033333334
2022-10-25 23:00:00,357.9383340833333,604.988337,294.37166741666664,113.37999983333333
2022-10-26 00:00:00,272.0583395,544.3724975,228.59999975000002,102.98833275
2022-10-26 01:00:00,270.96166875,478.15416966666663,234.43583425,103.46750066666668
2022-10-26 02:00:00,182.3216655,395.25416825,211.62666833333333,100.74249950000001
2022-10-26 03:00:00,136.81166716666667,371.97000125,187.72249975,85.78583283333334
2022-10-26 04:00:00,153.82833216666666,295.8374964166667,144.8283335,67.02749908333332
2022-10-26 05:00:00,120.27666599999999,236.70749916666668,96.95416641666667,57.2433335
2022-10-26 06:00:00,116.51999991666666,224.84583283333333,108.38249958333334,55.84833333333333
2022-10-26 07:00:00,158.12666566666667,220.46500025,85.11666625,48.899167166666665
2022-10-26 08:00:00,197.21749875,229.90000016666667,82.75333333333333,49.90916691666666
